collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:21:51,case_127,info_126,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:21:56,case_127,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:21:59,case_127,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:22:06,case_127,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:22:14,case_127,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:22:27,case_127,request_124,send,Bank,request,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:22:32,case_127,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:22:35,case_127,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:22:45,case_127,request_124,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:22:50,case_127,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:22:51,case_127,account_125,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:22:59,case_127,account_125,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:23:04,case_127,card_127,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:23:04,case_127,card_127,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:23:05,case_127,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 10:47:09,case_11,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 10:47:11,case_11,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 10:47:12,case_11,info_10,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 10:47:19,case_11,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 10:47:19,case_11,info_10,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 10:47:22,case_11,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 10:47:27,case_11,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 10:47:31,case_11,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 10:47:35,case_11,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 10:47:43,case_11,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 10:47:47,case_11,request_8,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 10:47:50,case_11,request_8,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 10:47:53,case_11,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 10:47:53,case_11,account_9,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 10:48:00,case_11,account_9,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 10:48:03,case_11,card_11,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 10:48:07,case_11,card_11,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 10:48:07,case_11,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 10:55:44,case_39,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 10:55:45,case_39,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 10:55:48,case_39,info_38,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 10:55:54,case_39,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 10:55:57,case_39,info_38,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 10:55:59,case_39,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 10:56:00,case_39,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 10:56:04,case_39,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 10:56:08,case_39,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 10:56:12,case_39,request_36,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 10:56:20,case_39,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 10:56:32,case_39,request_36,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 10:56:33,case_39,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 10:56:36,case_39,account_37,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 10:56:42,case_39,account_37,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 10:56:46,case_39,card_39,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 10:56:52,case_39,card_39,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 10:56:59,case_39,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:04:58,case_67,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:04:59,case_67,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:04:59,case_67,info_66,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:05:07,case_67,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:05:11,case_67,info_66,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:05:12,case_67,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:05:15,case_67,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:05:21,case_67,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:05:27,case_67,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:05:31,case_67,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:05:37,case_67,request_64,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:05:40,case_67,request_64,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:05:45,case_67,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:05:46,case_67,account_65,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:05:54,case_67,account_65,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:05:58,case_67,card_67,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:05:59,case_67,card_67,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:06:03,case_67,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:18:45,case_319,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 12:18:50,case_319,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:18:53,case_319,info_318,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:18:55,case_319,info_318,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 12:19:03,case_319,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:19:04,case_319,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:19:12,case_319,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:19:14,case_319,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:19:17,case_319,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:19:20,case_319,request_316,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:19:29,case_319,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:19:38,case_319,request_316,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:19:40,case_319,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:19:45,case_319,account_317,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:19:54,case_319,account_317,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:19:55,case_319,card_319,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:20:01,case_319,card_319,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:20:02,case_319,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:34:28,case_167,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:34:31,case_167,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:34:32,case_167,info_166,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:34:35,case_167,info_166,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:34:40,case_167,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:34:45,case_167,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:34:48,case_167,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:34:51,case_167,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:35:01,case_167,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:35:10,case_167,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:35:11,case_167,request_164,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:35:12,case_167,request_164,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:35:16,case_167,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:35:21,case_167,account_165,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:35:25,case_167,account_165,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:35:30,case_167,card_167,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:35:35,case_167,card_167,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:35:36,case_167,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:41:43,case_191,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 11:41:43,case_191,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:41:47,case_191,info_190,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:41:51,case_191,info_190,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 11:41:56,case_191,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:41:58,case_191,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:42:05,case_191,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:42:07,case_191,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:42:12,case_191,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:42:14,case_191,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:42:20,case_191,request_188,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:42:24,case_191,request_188,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:42:29,case_191,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:42:31,case_191,account_189,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:42:35,case_191,account_189,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:42:38,case_191,card_191,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:42:42,case_191,card_191,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:42:47,case_191,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:24:44,case_339,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:24:45,case_339,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:24:46,case_339,info_338,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:24:46,case_339,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:24:50,case_339,info_338,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:24:54,case_339,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:24:59,case_339,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:25:01,case_339,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:25:05,case_339,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:25:07,case_339,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:25:14,case_339,request_336,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:25:14,case_339,request_336,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:25:16,case_339,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:25:20,case_339,account_337,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:25:22,case_339,account_337,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:25:29,case_339,card_339,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:25:38,case_339,card_339,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:25:43,case_339,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:28:23,case_351,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:28:28,case_351,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:28:30,case_351,info_350,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:28:36,case_351,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:28:38,case_351,info_350,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:28:40,case_351,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:28:44,case_351,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:28:46,case_351,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:28:48,case_351,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:28:51,case_351,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:28:55,case_351,request_348,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:28:56,case_351,request_348,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:29:01,case_351,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:29:05,case_351,account_349,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:29:09,case_351,account_349,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:29:16,case_351,card_351,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:29:21,case_351,card_351,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:29:24,case_351,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:28:44,case_147,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 11:28:46,case_147,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:28:46,case_147,info_146,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:28:49,case_147,info_146,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 11:28:55,case_147,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:28:57,case_147,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:28:59,case_147,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:29:04,case_147,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:29:10,case_147,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:29:16,case_147,request_144,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:29:24,case_147,request_144,receive,,request,Zoo,start
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:29:28,case_147,,,,,,
task,Bank,Process payment information,Bank,2021-06-16 11:29:34,case_147,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:29:35,case_147,account_145,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:29:44,case_147,account_145,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:29:49,case_147,card_147,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:29:56,case_147,card_147,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:30:01,case_147,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:04:56,case_271,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:05:00,case_271,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:05:00,case_271,info_270,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:05:04,case_271,info_270,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 12:05:08,case_271,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:05:10,case_271,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:05:15,case_271,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:05:27,case_271,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:05:37,case_271,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:05:49,case_271,request_268,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:05:53,case_271,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:05:57,case_271,request_268,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:06:00,case_271,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:06:04,case_271,account_269,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:06:11,case_271,account_269,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:06:14,case_271,card_271,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:06:16,case_271,card_271,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:06:21,case_271,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:23:09,case_131,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 11:23:12,case_131,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:23:16,case_131,info_130,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:23:16,case_131,info_130,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:23:22,case_131,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:23:29,case_131,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:23:37,case_131,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:23:43,case_131,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:24:01,case_131,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:24:09,case_131,request_128,send,Bank,request,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:24:12,case_131,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:24:18,case_131,request_128,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:24:21,case_131,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:24:24,case_131,account_129,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:24:26,case_131,account_129,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:24:26,case_131,card_131,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:24:34,case_131,card_131,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:24:38,case_131,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:20:35,case_123,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:20:39,case_123,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:20:41,case_123,info_122,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:20:45,case_123,info_122,receive,,info,Visitor,start
task,Visitor,Wait for card,Visitor,2021-06-16 11:20:55,case_123,,,,,,
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:20:58,case_123,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:21:01,case_123,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:21:11,case_123,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:21:14,case_123,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:21:17,case_123,request_120,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:21:20,case_123,request_120,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:21:22,case_123,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:21:28,case_123,account_121,send,Zoo,account,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:21:35,case_123,,,,,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:21:39,case_123,account_121,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:21:41,case_123,card_123,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:21:43,case_123,card_123,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:21:47,case_123,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:43:54,case_199,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 11:43:55,case_199,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:43:58,case_199,info_198,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:44:02,case_199,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:44:03,case_199,info_198,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:44:05,case_199,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:44:05,case_199,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:44:05,case_199,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:44:06,case_199,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:44:06,case_199,request_196,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:44:16,case_199,request_196,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:44:17,case_199,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:44:18,case_199,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:44:27,case_199,account_197,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:44:30,case_199,account_197,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:44:31,case_199,card_199,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:44:39,case_199,card_199,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:44:44,case_199,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 10:49:30,case_19,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 10:49:33,case_19,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 10:49:34,case_19,info_18,send,Zoo,info,,
task,Visitor,Wait for card,Visitor,2021-06-16 10:49:38,case_19,,,,,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 10:49:42,case_19,info_18,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 10:49:46,case_19,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 10:49:50,case_19,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 10:49:58,case_19,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 10:50:07,case_19,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 10:50:09,case_19,request_16,send,Bank,request,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 10:50:15,case_19,,,,,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 10:50:23,case_19,request_16,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 10:50:28,case_19,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 10:50:30,case_19,account_17,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 10:50:36,case_19,account_17,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 10:50:37,case_19,card_19,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 10:50:38,case_19,card_19,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 10:50:41,case_19,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 11:19:33,case_119,,,,,,
task,Visitor,Prepare family's information,Visitor,2021-06-16 11:19:34,case_119,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 11:19:38,case_119,info_118,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 11:19:41,case_119,info_118,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 11:19:47,case_119,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 11:20:02,case_119,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 11:20:04,case_119,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 11:20:10,case_119,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 11:20:12,case_119,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 11:20:18,case_119,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 11:20:19,case_119,request_116,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 11:20:21,case_119,request_116,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 11:20:23,case_119,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:20:24,case_119,account_117,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:20:28,case_119,account_117,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:20:30,case_119,card_119,send,Visitor,card,,
