msgInstanceId,msgProtocol,msgType,org:group,concept:name,collab:toParticipant,msgName,collab:elemType,collab:participant,time:timestamp,case:concept:name,collab:fromParticipant,eventType
hospitalisation_345,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:52:36,case_319,,
hospitalisation_345,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:52:38,case_319,Gynecologist,
admission request_346,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:52:40,case_319,,
admission request_346,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:52:40,case_319,Gynecologist,start
patient analysis_347,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:52:47,case_319,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:52:52,case_319,,
patient analysis_347,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:52:55,case_319,Gynecologist,
admission_348,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:52:57,case_319,,
admission_348,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:53:01,case_319,Hospital,
disease_36,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:05:01,case_34,,
disease_36,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:05:04,case_34,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:05:08,case_34,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:05:13,case_34,,
blood sample_37,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:05:17,case_34,,
blood sample_37,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:05:17,case_34,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:05:19,case_34,,
results_38,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:05:20,case_34,,
results_38,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:05:22,case_34,Laboratory,
prescription_39,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:05:25,case_34,,
prescription_39,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:05:30,case_34,Gynecologist,
disease_134,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:18:31,case_134,,
disease_134,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:18:35,case_134,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:18:43,case_134,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:18:48,case_134,,
blood sample_135,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:18:53,case_134,,
blood sample_135,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:18:53,case_134,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:18:56,case_134,,
results_136,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:18:59,case_134,,
results_136,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:19:03,case_134,Laboratory,
prescription_137,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:19:03,case_134,,
prescription_137,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:19:03,case_134,Gynecologist,
disease_233,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:34:29,case_224,,
disease_233,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:34:30,case_224,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:34:34,case_224,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:34:38,case_224,,
blood sample_234,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:34:41,case_224,,
blood sample_234,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:34:42,case_224,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:34:46,case_224,,
results_235,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:34:46,case_224,,
results_235,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:34:48,case_224,Laboratory,
hospitalisation_236,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:34:51,case_224,,
admission request_237,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:34:51,case_224,,
patient analysis_238,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:35:08,case_224,,
hospitalisation_236,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:35:12,case_224,Gynecologist,
admission request_237,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:35:27,case_224,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:35:31,case_224,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:35:33,case_224,,
admission_239,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:35:33,case_224,,
admission_239,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:35:37,case_224,Hospital,
disease_317,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:48:19,case_299,,
disease_317,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:48:23,case_299,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:48:30,case_299,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:48:31,case_299,,
blood sample_318,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:48:34,case_299,,
blood sample_318,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:48:38,case_299,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:48:41,case_299,,
results_319,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:48:46,case_299,,
results_319,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:48:50,case_299,Laboratory,
hospitalisation_320,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:48:51,case_299,,
hospitalisation_320,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:48:54,case_299,Gynecologist,
admission request_321,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:48:58,case_299,,
admission request_321,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:49:00,case_299,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:49:05,case_299,,
patient analysis_322,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 06:49:09,case_299,,
patient analysis_322,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 06:49:16,case_299,Gynecologist,
admission_323,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:49:20,case_299,,
admission_323,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:49:21,case_299,Hospital,
disease_399,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:01:08,case_364,,
disease_399,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:01:11,case_364,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:01:14,case_364,,
blood sample_400,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:01:19,case_364,,
blood sample_400,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:01:27,case_364,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:01:30,case_364,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:01:32,case_364,,
results_401,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:01:35,case_364,,
results_401,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:01:37,case_364,Laboratory,
hospitalisation_402,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:01:38,case_364,,
hospitalisation_402,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:01:48,case_364,Gynecologist,
admission request_403,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:01:52,case_364,,
admission request_403,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:01:53,case_364,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:01:56,case_364,,
patient analysis_404,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 07:02:07,case_364,,
patient analysis_404,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 07:02:12,case_364,Gynecologist,
admission_405,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:02:13,case_364,,
admission_405,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:02:17,case_364,Hospital,
disease_495,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:16:30,case_454,,
disease_495,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:16:31,case_454,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:16:34,case_454,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:16:41,case_454,,
blood sample_496,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:16:45,case_454,,
blood sample_496,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:16:45,case_454,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:16:50,case_454,,
results_497,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:16:50,case_454,,
results_497,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:16:58,case_454,Laboratory,
prescription_498,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 07:17:00,case_454,,
prescription_498,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 07:17:03,case_454,Gynecologist,
disease_539,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:23:25,case_494,,
disease_539,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:23:27,case_494,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:23:28,case_494,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:23:34,case_494,,
blood sample_540,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:23:34,case_494,,
blood sample_540,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:23:38,case_494,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:23:42,case_494,,
results_541,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:23:42,case_494,,
results_541,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:23:45,case_494,Laboratory,
prescription_542,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 07:23:49,case_494,,
prescription_542,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 07:23:51,case_494,Gynecologist,
disease_97,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:13:33,case_99,,
disease_97,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:13:34,case_99,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:13:41,case_99,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:13:44,case_99,,
blood sample_98,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:13:45,case_99,,
blood sample_98,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:13:48,case_99,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:13:50,case_99,,
results_99,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:13:53,case_99,,
results_99,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:13:54,case_99,Laboratory,
hospitalisation_100,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:13:55,case_99,,
admission request_101,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:14:00,case_99,,
patient analysis_102,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:14:01,case_99,,
admission request_101,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:14:02,case_99,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:14:04,case_99,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:14:10,case_99,,
admission_103,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:14:11,case_99,,
hospitalisation_100,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:14:16,case_99,Gynecologist,
admission_103,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:14:18,case_99,Hospital,
disease_145,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:20:05,case_144,,
disease_145,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:20:09,case_144,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:20:14,case_144,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:20:26,case_144,,
blood sample_146,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:20:29,case_144,,
blood sample_146,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:20:33,case_144,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:20:34,case_144,,
results_147,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:20:38,case_144,,
results_147,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:20:41,case_144,Laboratory,
prescription_148,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:20:43,case_144,,
prescription_148,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:20:45,case_144,Gynecologist,
disease_484,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:14:24,case_444,,
disease_484,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:14:29,case_444,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:14:31,case_444,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:14:34,case_444,,
blood sample_485,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:14:37,case_444,,
blood sample_485,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:14:42,case_444,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:14:43,case_444,,
results_486,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:14:45,case_444,,
results_486,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:14:50,case_444,Laboratory,
hospitalisation_487,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:14:54,case_444,,
admission request_488,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:15:02,case_444,,
admission request_488,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:15:10,case_444,Gynecologist,start
patient analysis_489,P2P,send,Gynecologist,Forward patient analysis results,Hospital,patient analysis,SendTask,Gynecologist,2021-06-17 07:15:19,case_444,,
hospitalisation_487,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:15:21,case_444,Gynecologist,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:15:25,case_444,,
patient analysis_489,P2P,receive,Hospital,Receive patient results,,patient analysis,ReceiveTask,Hospital,2021-06-17 07:15:32,case_444,Gynecologist,
admission_490,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:15:37,case_444,,
admission_490,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:15:45,case_444,Hospital,
disease_410,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:03:04,case_374,,
disease_410,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:03:07,case_374,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:03:11,case_374,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:03:18,case_374,,
blood sample_411,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:03:23,case_374,,
blood sample_411,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:03:23,case_374,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:03:27,case_374,,
results_412,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:03:30,case_374,,
results_412,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:03:33,case_374,Laboratory,
hospitalisation_413,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 07:03:36,case_374,,
admission request_414,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 07:03:41,case_374,,
hospitalisation_413,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 07:03:45,case_374,Gynecologist,
patient analysis_415,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 07:04:00,case_374,,
admission request_414,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 07:04:03,case_374,Gynecologist,start
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 07:04:06,case_374,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 07:04:11,case_374,,
admission_416,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 07:04:14,case_374,,
admission_416,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 07:04:15,case_374,Hospital,
disease_503,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 07:17:40,case_464,,
disease_503,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 07:17:41,case_464,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 07:17:49,case_464,,
blood sample_504,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 07:17:52,case_464,,
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 07:17:56,case_464,,
blood sample_504,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 07:18:02,case_464,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 07:18:04,case_464,,
results_505,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 07:18:07,case_464,,
results_505,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 07:18:08,case_464,Laboratory,
prescription_506,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 07:18:10,case_464,,
prescription_506,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 07:18:19,case_464,Gynecologist,
disease_55,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:07:41,case_54,,
disease_55,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:07:42,case_54,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:07:51,case_54,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:07:52,case_54,,
blood sample_56,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:07:52,case_54,,
blood sample_56,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:07:56,case_54,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:07:59,case_54,,
results_57,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:08:03,case_54,,
results_57,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:08:04,case_54,Laboratory,
hospitalisation_58,P2P,send,Gynecologist,Communicate the need to hospitalise,Patient,hospitalisation,SendTask,Gynecologist,2021-06-17 06:08:08,case_54,,
admission request_59,P2P,send,Gynecologist,Require patient admission,Hospital,admission request,SendTask,Gynecologist,2021-06-17 06:08:13,case_54,,
admission request_59,P2P,receive,Hospital,Admit patient,,admission request,ReceiveTask,Hospital,2021-06-17 06:08:14,case_54,Gynecologist,start
patient analysis_60,P2P,send,Gynecologist,Forward patient analysis results,,patient analysis,SendTask,Gynecologist,2021-06-17 06:08:16,case_54,,
,,,Hospital,Create medical record,,,task,Hospital,2021-06-17 06:08:18,case_54,,
,,,Hospital,Request blood analysis,,,task,Hospital,2021-06-17 06:08:32,case_54,,
hospitalisation_58,P2P,receive,Patient,Hospitalisation needed,,hospitalisation,ReceiveTask,Patient,2021-06-17 06:08:36,case_54,Gynecologist,
admission_61,P2P,send,Hospital,Send admission info,Patient,admission,SendTask,Hospital,2021-06-17 06:08:40,case_54,,
admission_61,P2P,receive,Patient,Receive admission info,,admission,ReceiveTask,Patient,2021-06-17 06:08:45,case_54,Hospital,
disease_153,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:21:33,case_154,,
disease_153,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:21:34,case_154,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:21:39,case_154,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:21:42,case_154,,
blood sample_154,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:21:46,case_154,,
blood sample_154,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:21:49,case_154,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:21:52,case_154,,
results_155,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:21:56,case_154,,
results_155,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:21:56,case_154,Laboratory,
prescription_156,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:22:02,case_154,,
prescription_156,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:22:04,case_154,Gynecologist,
disease_222,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:33:11,case_214,,
disease_222,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:33:13,case_214,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:33:13,case_214,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:33:18,case_214,,
blood sample_223,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:33:22,case_214,,
blood sample_223,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:33:23,case_214,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:33:24,case_214,,
results_224,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:33:25,case_214,,
results_224,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:33:32,case_214,Laboratory,
prescription_225,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:33:36,case_214,,
prescription_225,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:33:37,case_214,Gynecologist,
disease_22,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:02:23,case_24,,
disease_22,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:02:26,case_24,Patient,start
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:02:31,case_24,,
