collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType,collab:elemType_collab:participant
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 09:23:35,case_439,m2_461,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 09:23:36,case_439,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:23:40,case_439,m3_462,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:23:44,case_439,m3_462,receive,,m3,PartyA,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:23:56,case_439,m1_463,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity M,PartyB,2021-06-23 09:24:00,case_439,M7_466,send,PartyD,M7,,,SendTask_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 09:24:03,case_439,M7_466,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 09:24:04,case_439,,,,,,,task_PartyD
task,PartyB,Activity L,PartyB,2021-06-23 09:24:07,case_439,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:34:07,case_44,m4_44,send,PartyC,m4,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 06:34:14,case_44,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 06:34:19,case_44,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:34:24,case_44,m1_43,send,PartyA,m1,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:34:28,case_44,m4_44,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 06:34:32,case_44,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:34:32,case_44,m2_41,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 06:34:39,case_44,,,,,,,task_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 06:34:51,case_44,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 06:35:00,case_44,m2_41,receive,,m2,PartyB,,ReceiveTask_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:35:03,case_44,m5_45,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 06:35:05,case_44,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:35:07,case_44,m5_45,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:35:22,case_44,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 06:35:26,case_44,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 06:35:34,case_44,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 06:35:37,case_44,,,,,,,task_PartyA
task,PartyB,Activity J,PartyB,2021-06-23 06:35:42,case_44,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:35:49,case_44,m3_42,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:35:49,case_44,m3_42,receive,,m3,PartyA,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:35:55,case_44,m1_43,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity N,PartyB,2021-06-23 06:35:55,case_44,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 06:36:00,case_44,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 06:36:00,case_49,,,,,,,task_PartyA
task,PartyA,Activity C,PartyA,2021-06-23 06:36:01,case_49,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:36:04,case_49,m4_48,send,PartyC,m4,,,SendTask_PartyB
task,PartyB,Activity BB,PartyB,2021-06-23 06:36:13,case_49,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:36:27,case_49,m4_48,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 06:36:34,case_49,,,,,,,task_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:36:38,case_49,m1_47,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:36:40,case_49,m3_46,send,PartyB,m3,,,SendTask_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:36:52,case_49,m2_49,send,,m2,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 06:37:09,case_49,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:37:26,case_49,m5_50,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 06:37:35,case_49,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 06:37:38,case_49,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:37:43,case_49,m5_50,receive,,m5,PartyC,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:37:48,case_49,m1_47,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity G,PartyB,2021-06-23 06:37:50,case_49,,,,,,,task_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 06:37:55,case_49,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:38:03,case_49,,,,,,,task_PartyC
task,PartyB,Activity I,PartyB,2021-06-23 06:38:11,case_49,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 06:38:15,case_49,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:38:20,case_49,m3_46,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 06:38:21,case_49,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 06:38:23,case_49,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:35:01,case_469,m4_495,send,PartyC,m4,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 09:35:08,case_469,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 09:35:15,case_469,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:35:30,case_469,m4_495,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 09:35:38,case_469,,,,,,,task_PartyA
task,PartyC,Activity ZA,PartyC,2021-06-23 09:35:52,case_469,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 09:35:57,case_469,,,,,,,task_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:36:00,case_469,m1_494,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:36:06,case_469,m3_493,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:36:08,case_469,m1_494,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:36:10,case_469,m2_496,send,,m2,,,SendTask_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:36:17,case_469,m5_497,send,PartyB,m5,,,SendTask_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 09:36:21,case_469,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:36:27,case_469,m5_497,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 09:36:31,case_469,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 09:36:33,case_469,,,,,,,task_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 09:36:34,case_469,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:36:35,case_469,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 09:36:43,case_469,,,,,,,task_PartyC
task,PartyB,Activity J,PartyB,2021-06-23 09:36:44,case_469,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:36:47,case_469,m3_493,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 09:36:49,case_469,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 09:36:49,case_469,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 07:50:08,case_219,m4_231,send,PartyC,m4,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 07:50:08,case_219,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 07:50:22,case_219,,,,,,,task_PartyB
task,PartyA,Activity C,PartyA,2021-06-23 07:50:31,case_219,,,,,,,task_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:50:36,case_219,m1_230,send,PartyA,m1,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 07:50:51,case_219,,,,,,,task_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 07:50:54,case_219,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 07:51:08,case_219,m4_231,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 07:51:17,case_219,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 07:51:23,case_219,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:51:37,case_219,m3_229,send,PartyB,m3,,,SendTask_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:51:44,case_219,m5_233,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:51:50,case_219,m1_230,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:51:58,case_219,m2_232,send,,m2,,,SendTask_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 07:52:06,case_219,,,,,,,task_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 07:52:16,case_219,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:52:24,case_219,m5_233,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 07:52:29,case_219,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 07:52:30,case_219,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:52:33,case_219,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:52:36,case_219,m3_229,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 07:52:37,case_219,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 07:52:40,case_219,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:08:01,case_259,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:08:05,case_259,m4_274,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:08:10,case_259,m4_274,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 08:08:13,case_259,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:08:17,case_259,m1_273,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:08:30,case_259,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 08:08:39,case_259,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 08:08:43,case_259,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:08:53,case_259,m5_275,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 08:08:58,case_259,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:09:06,case_259,m2_271,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:09:07,case_259,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:09:11,case_259,m5_275,receive,,m5,PartyC,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 08:09:15,case_259,m2_271,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 08:09:24,case_259,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:09:28,case_259,m3_272,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:09:31,case_259,m1_273,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 08:09:36,case_259,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:09:41,case_259,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:09:45,case_259,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:09:48,case_259,m3_272,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 08:09:53,case_259,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:09:55,case_259,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:59:49,case_384,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:59:51,case_384,m4_407,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:59:54,case_384,m4_407,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 09:00:01,case_384,,,,,,,task_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 09:00:03,case_384,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:00:05,case_384,m1_406,send,PartyA,m1,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 09:00:09,case_384,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:00:14,case_384,m2_404,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 09:00:22,case_384,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 09:00:27,case_384,m2_404,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 09:00:36,case_384,,,,,,,task_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 09:00:37,case_384,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:00:43,case_384,m3_405,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:00:48,case_384,m1_406,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:00:55,case_384,m5_408,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:01:00,case_384,m5_408,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 09:01:06,case_384,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 09:01:13,case_384,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:01:16,case_384,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 09:01:16,case_384,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:01:18,case_384,m3_405,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 09:01:20,case_384,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 09:01:24,case_384,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 06:54:58,case_94,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:54:59,case_94,m4_100,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:55:01,case_94,m4_100,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 06:55:06,case_94,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:55:13,case_94,m1_99,send,PartyA,m1,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 06:55:23,case_94,,,,,,,task_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 06:55:25,case_94,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:55:25,case_94,m2_97,send,PartyA,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 06:55:35,case_94,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 06:55:45,case_94,m2_97,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 06:55:54,case_94,,,,,,,task_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:56:04,case_94,m5_101,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 06:56:10,case_94,,,,,,,task_PartyC
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:56:23,case_94,m3_98,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:56:31,case_94,m1_99,receive,,m1,PartyB,,ReceiveTask_PartyA
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:56:36,case_94,m5_101,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:56:45,case_94,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 06:56:47,case_94,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 06:56:53,case_94,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 06:56:56,case_94,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:56:58,case_94,m3_98,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 06:57:00,case_94,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 06:57:01,case_94,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:30:25,case_459,m4_485,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:30:38,case_459,m4_485,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 09:30:42,case_459,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 09:30:49,case_459,,,,,,,task_PartyA
task,PartyA,Activity C,PartyA,2021-06-23 09:31:07,case_459,,,,,,,task_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 09:31:17,case_459,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:31:20,case_459,m3_483,send,PartyB,m3,,,SendTask_PartyA
task,PartyC,Activity ZA,PartyC,2021-06-23 09:31:30,case_459,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:31:35,case_459,m1_484,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:31:44,case_459,m5_487,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 09:31:47,case_459,,,,,,,task_PartyC
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:31:52,case_459,m1_484,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 09:31:55,case_459,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 09:32:00,case_459,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:32:03,case_459,m2_486,send,,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 09:32:06,case_459,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:32:10,case_459,m5_487,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 09:32:13,case_459,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:32:13,case_459,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 09:32:17,case_459,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:32:21,case_459,m3_483,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 09:32:26,case_459,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 09:32:28,case_459,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 06:42:30,case_64,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 06:42:35,case_64,m4_66,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 06:42:39,case_64,m4_66,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 06:42:41,case_64,,,,,,,task_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 06:42:47,case_64,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 06:42:53,case_64,m1_65,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 06:43:01,case_64,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 06:43:02,case_64,m2_63,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 06:43:08,case_64,m2_63,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 06:43:19,case_64,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 06:43:29,case_64,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 06:43:37,case_64,m3_64,send,PartyB,m3,,,SendTask_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 06:43:44,case_64,m5_67,send,PartyB,m5,,,SendTask_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 06:43:50,case_64,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 06:44:04,case_64,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 06:44:08,case_64,m5_67,receive,,m5,PartyC,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 06:44:19,case_64,m1_65,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 06:44:19,case_64,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 06:44:23,case_64,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 06:44:26,case_64,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 06:44:27,case_64,m3_64,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 06:44:28,case_64,M7_68,send,PartyD,M7,,,SendTask_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 06:44:33,case_64,M7_68,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyB,Activity L,PartyB,2021-06-23 06:44:40,case_64,,,,,,,task_PartyB
task,PartyD,Activity ZAZ,PartyD,2021-06-23 06:44:42,case_64,,,,,,,task_PartyD
task,PartyA,Activity A,PartyA,2021-06-23 07:40:58,case_199,,,,,,,task_PartyA
task,PartyA,Activity C,PartyA,2021-06-23 07:40:58,case_199,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 07:41:06,case_199,m4_209,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 07:41:18,case_199,m4_209,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyA,Activity B,PartyA,2021-06-23 07:41:26,case_199,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 07:41:28,case_199,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:41:37,case_199,m3_207,send,PartyB,m3,,,SendTask_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:41:41,case_199,m1_208,send,PartyA,m1,,,SendTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:41:50,case_199,m1_208,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:42:05,case_199,m2_210,send,,m2,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 07:42:13,case_199,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 07:42:22,case_199,,,,,,,task_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 07:42:25,case_199,,,,,,,task_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 07:42:26,case_199,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:42:30,case_199,m5_211,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:42:30,case_199,m5_211,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 07:42:32,case_199,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 07:42:33,case_199,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 07:42:35,case_199,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:42:39,case_199,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:42:40,case_199,m3_207,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 07:42:40,case_199,M7_212,send,PartyD,M7,,,SendTask_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 07:42:43,case_199,,,,,,,task_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 07:42:49,case_199,M7_212,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 07:42:53,case_199,,,,,,,task_PartyD
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:17:55,case_429,m4_453,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:18:04,case_429,m4_453,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 09:18:12,case_429,,,,,,,task_PartyC
